Dataset_Size,Precision,Recall,F1-Score,Accuracy,Processing_Time_sec
946,0.17536534446764093,0.018421052631578946,0.0333399484024608,0.8926146384479717,0.13849830627441406
945,0.12004175365344467,0.012609649122807017,0.022821988489779715,0.8913312146892656,0.13448810577392578
944,0.17640918580375783,0.018530701754385964,0.03353840047628498,0.8924089784376105,0.11188793182373047
943,0.17745302713987474,0.01864035087719298,0.03373685255010914,0.8923168789808917,0.23916912078857422
942,0.14926931106471816,0.01567982456140351,0.028378646556856516,0.8916046758767269,0.1388092041015625
941,0.1755485893416928,0.018421052631578946,0.03334325692170288,0.8920545212765958,0.14263272285461426
940,0.12108559498956159,0.012719298245614035,0.02302044056360389,0.8907747603833865,0.14266514778137207
939,0.0948905109489051,0.009978070175438596,0.01805734695902371,0.8900919509594882,0.15213537216186523
938,0.17954070981210857,0.018859649122807017,0.03413375669775749,0.8917867307008183,0.16869497299194336
937,0.12108559498956159,0.012719298245614035,0.02302044056360389,0.8904246794871795,0.12741613388061523
936,0.0948905109489051,0.009978070175438596,0.01805734695902371,0.8897393048128343,0.15113472938537598
935,0.11912225705329153,0.0125,0.022625781482584106,0.8901565845824411,0.12859177589416504
934,0.11703239289446186,0.012280701754385965,0.022228837947801925,0.8899941943551268,0.18389654159545898
933,0.11703239289446186,0.012280701754385965,0.022228837947801925,0.8898761623748211,0.15366458892822266
932,0.11703239289446186,0.012280701754385965,0.022228837947801925,0.8897578768349445,0.1713252067565918
931,0.08872651356993737,0.00932017543859649,0.01686842627505457,0.8890232974910395,0.20295405387878418
930,0.08872651356993737,0.00932017543859649,0.01686842627505457,0.8889038392536778,0.13800644874572754
929,0.08872651356993737,0.00932017543859649,0.01686842627505457,0.8887841235632183,0.10029745101928711
928,0.0667361835245047,0.007017543859649123,0.01269967258656613,0.8881809600862999,0.17209243774414062
927,0.0667361835245047,0.007017543859649123,0.01269967258656613,0.8880602051835853,0.20720958709716797
926,0.09290187891440502,0.009758771929824562,0.01766223457035126,0.8885135135135135,0.18932580947875977
925,0.06465067778936393,0.006798245614035088,0.012302807818235938,0.8877728174603174,0.20699286460876465
924,0.12108559498956159,0.012719298245614035,0.02302044056360389,0.8888813651137595,0.1821303367614746
923,0.03854166666666667,0.004057017543859649,0.007341269841269841,0.8869531814895155,0.16409897804260254
922,0.0948905109489051,0.009978070175438596,0.01805734695902371,0.8880632464712269,0.12717819213867188
921,0.06875,0.007236842105263158,0.013095238095238096,0.8873641304347826,0.11139750480651855
920,0.06882168925964546,0.007236842105263158,0.013096537354896319,0.8872529017047516,0.1354539394378662
919,0.14942528735632185,0.01567982456140351,0.028381462736925673,0.8889002360203341,0.19030475616455078
918,0.1232876712328767,0.013101903695408734,0.023686607956270877,0.889284279400792,0.2235431671142578
917,0.12434141201264488,0.013213885778275475,0.023889057596922766,0.8891863939324294,0.1696932315826416
916,0.1232876712328767,0.013101903695408734,0.023686607956270877,0.8890422778257118,0.17507100105285645
915,0.1791359325605901,0.019036954087346025,0.03441643891082094,0.8901416561096396,0.20180678367614746
914,0.15263157894736842,0.016237402015677492,0.02935222672064777,0.8894333314117715,0.19233012199401855
913,0.15263157894736842,0.016237402015677492,0.02935222672064777,0.8893120960295475,0.19098639488220215
912,0.15263157894736842,0.016237402015677492,0.02935222672064777,0.8891905944884164,0.1908872127532959
911,0.18,0.019148936170212766,0.03461538461538462,0.8896703296703297,0.18941855430603027
910,0.18,0.019148936170212766,0.03461538461538462,0.8895489548954896,0.13887643814086914
909,0.18,0.019148936170212766,0.03461538461538462,0.8894273127753304,0.14677119255065918
908,0.12526315789473685,0.013325867861142216,0.02408906882591093,0.8880984158300934,0.16167354583740234
907,0.12526315789473685,0.013325867861142216,0.02408906882591093,0.8879749041477867,0.19093751907348633
906,0.14909478168264112,0.01601464195836193,0.028922631959508317,0.8894910074056659,0.2160477638244629
905,0.1722282023681378,0.018700327255726974,0.03373748023194517,0.8909862974593206,0.18043732643127441
904,0.14316469321851452,0.015544647031323048,0.028044280442804426,0.8902225556389097,0.14427590370178223
903,0.1743810548977395,0.018934081346423562,0.034159198734844486,0.8907922656939179,0.18283605575561523
902,0.14623655913978495,0.015895278167367927,0.028673835125448025,0.8900385473726923,0.19179177284240723
901,0.09032258064516129,0.009817671809256662,0.017710309930423784,0.8886738351254481,0.1805107593536377
900,0.14838709677419354,0.016129032258064516,0.029095509171410502,0.8898417596612724,0.1426994800567627
899,0.11739130434782609,0.012900143334925944,0.023245802841153684,0.8901423453084149,0.12676501274108887
898,0.11739130434782609,0.012900143334925944,0.023245802841153684,0.8900198730066405,0.15193605422973633
897,0.17472527472527472,0.019413919413919414,0.03494505494505495,0.8922929748822606,0.12375926971435547
896,0.14285714285714285,0.015873015873015872,0.028571428571428567,0.8914604948124502,0.1438281536102295
895,0.17472527472527472,0.019413919413919414,0.03494505494505495,0.8920520195687981,0.14269018173217773
894,0.14285714285714285,0.015873015873015872,0.028571428571428567,0.8912174052151656,0.18327903747558594
893,0.11648351648351649,0.012942612942612943,0.023296703296703296,0.8905041147193613,0.19130182266235352
892,0.11648351648351649,0.012942612942612943,0.023296703296703296,0.8903812237145571,0.1587817668914795
891,0.09010989010989011,0.010012210012210013,0.01802197802197802,0.8896653907889863,0.16835737228393555
890,0.09010989010989011,0.010012210012210013,0.01802197802197802,0.8895412798674891,0.19723200798034668
889,0.09010989010989011,0.010012210012210013,0.01802197802197802,0.8894168894168895,0.1425023078918457
888,0.14835164835164835,0.016483516483516484,0.02967032967032967,0.8906054486663281,0.13386940956115723
887,0.14835164835164835,0.016483516483516484,0.02967032967032967,0.8904819785180959,0.14202237129211426
886,0.11648351648351649,0.012942612942612943,0.023296703296703296,0.889638045570249,0.12678122520446777
885,0.14835164835164835,0.016483516483516484,0.02967032967032967,0.8902342001889513,0.14246892929077148
884,0.14666666666666667,0.01647940074906367,0.02962962962962963,0.89120422801057,0.09917807579040527
883,0.14666666666666667,0.01647940074906367,0.02962962962962963,0.8910808767951625,0.08590483665466309
882,0.08222222222222222,0.009238451935081148,0.016610549943883276,0.8894942615714466,0.07906889915466309
881,0.08222222222222222,0.009238451935081148,0.016610549943883276,0.8893686868686869,0.10606765747070312
880,0.08777777777777777,0.00986267166042447,0.01773288439955107,0.8893692327139426,0.13722562789916992
879,0.08777777777777777,0.00986267166042447,0.01773288439955107,0.8892432295621362,0.1376347541809082
878,0.14666666666666667,0.01647940074906367,0.02962962962962963,0.8904599011782592,0.11147475242614746
877,0.09222222222222222,0.010362047440699126,0.018630751964085295,0.889091831557585,0.11113190650939941
876,0.09111111111111111,0.010237203495630462,0.01840628507295174,0.8889396825396826,0.11563253402709961
875,0.12333333333333334,0.013857677902621723,0.024915824915824916,0.8895499618611746,0.09479308128356934
874,0.12111111111111111,0.013607990012484394,0.0244668911335578,0.8893725340460735,0.0925140380859375
873,0.12111111111111111,0.013607990012484394,0.0244668911335578,0.8892456676860346,0.11566901206970215
872,0.12111111111111111,0.013607990012484394,0.0244668911335578,0.8891185100140324,0.14278888702392578
871,0.09111111111111111,0.010237203495630462,0.01840628507295174,0.888301404853129,0.0952906608581543
870,0.17777777777777778,0.019975031210986267,0.03591470258136925,0.8901674977624344,0.09548068046569824
869,0.14555555555555555,0.016354556803995005,0.029405162738496072,0.8892985151049667,0.12647128105163574
868,0.08666666666666667,0.009737827715355805,0.017508417508417508,0.8878123798539024,0.1267080307006836
867,0.08666666666666667,0.009737827715355805,0.017508417508417508,0.8876828329484219,0.10293841361999512
866,0.08666666666666667,0.009737827715355805,0.017508417508417508,0.8875529865125241,0.13140296936035156
865,0.058888888888888886,0.006616729088639201,0.011896745230078564,0.8867798353909465,0.11099982261657715
864,0.058888888888888886,0.006616729088639201,0.011896745230078564,0.8866486416891979,0.12750744819641113
863,0.058888888888888886,0.006616729088639201,0.011896745230078564,0.8865171435937097,0.10967588424682617
862,0.056666666666666664,0.006367041198501872,0.011447811447811446,0.886333720480062,0.09728217124938965
861,0.11457174638487208,0.01285892634207241,0.02312268492535638,0.8875581395348837,0.12728309631347656
860,0.1447661469933185,0.016229712858926344,0.02918724741805119,0.8881386625274867,0.09472155570983887
859,0.11804008908685969,0.013233458177278402,0.023798832510103278,0.8873866873866874,0.12528681755065918
858,0.11581291759465479,0.012983770287141073,0.02334979793444095,0.8872034227926877,0.10316848754882812
857,0.1415830546265329,0.015855181023720348,0.028516896822723698,0.8876817237798547,0.10685157775878906
856,0.111358574610245,0.012484394506866416,0.022451728783116298,0.8868356075373619,0.11044621467590332
855,0.11486486486486487,0.013023493360572012,0.023394495412844038,0.8879562139831066,0.12750530242919922
854,0.09659090909090909,0.011102403343782654,0.019915651358950327,0.888548438665672,0.1142737865447998
853,0.12197928653624857,0.014167334937182571,0.02538618129565321,0.8901975068803626,0.1044456958770752
852,0.14844649021864212,0.017241379310344827,0.030894503652257217,0.8906897902400152,0.09011960029602051
851,0.08860759493670886,0.01029136594493451,0.018440905280804692,0.8891548343475321,0.08468890190124512
850,0.08963911525029103,0.010533515731874145,0.018851756640959727,0.8902265318979922,0.10873961448669434
849,0.08498253783469151,0.009986320109439124,0.01787244460766312,0.8899873848179026,0.09522843360900879
848,0.08498253783469151,0.009986320109439124,0.01787244460766312,0.8898574997940748,0.0838155746459961
847,0.06511627906976744,0.007660738714090287,0.013708690330477355,0.8892462477321458,0.09540486335754395
846,0.08837209302325581,0.01039671682626539,0.018604651162790697,0.8896656116691894,0.11057257652282715
845,0.08837209302325581,0.01039671682626539,0.018604651162790697,0.8895348837209303,0.08057093620300293
844,0.06279069767441861,0.007387140902872777,0.013219094247246021,0.8887969323291677,0.08312869071960449
843,0.08823529411764706,0.01050420168067227,0.01877346683354193,0.8904568953472125,0.0949699878692627
842,0.06235294117647059,0.00742296918767507,0.013266583229036295,0.8897111282087151,0.09546518325805664
841,0.06235294117647059,0.00742296918767507,0.013266583229036295,0.8895798319327731,0.11064910888671875
840,0.11904761904761904,0.01434308663224326,0.025601638504864313,0.8919915999772973,0.09663629531860352
839,0.0630952380952381,0.007601835915088927,0.013568868407578085,0.8905273326514377,0.09010434150695801
838,0.09047619047619047,0.010900745840504877,0.01945724526369688,0.8910508050292997,0.09491562843322754
837,0.11904761904761904,0.01434308663224326,0.025601638504864313,0.8916040100250626,0.10106039047241211
836,0.0880952380952381,0.010613884107860011,0.018945212493599588,0.8907328200741375,0.17413330078125
835,0.05714285714285714,0.0068846815834767644,0.01228878648233487,0.8898595409386776,0.09794974327087402
834,0.09047619047619047,0.010900745840504877,0.01945724526369688,0.8905276396272794,0.11054158210754395
833,0.09047619047619047,0.010900745840504877,0.01945724526369688,0.8903960622710623,0.09597277641296387
832,0.15476190476190477,0.018646012621916237,0.033282130056323606,0.8918113575153286,0.0954592227935791
831,0.12380952380952381,0.01491681009753299,0.026625704045058884,0.8909351692484223,0.13339900970458984
830,0.18214285714285713,0.021944922547332185,0.0391705069124424,0.8922109253834224,0.07744383811950684
829,0.1880952380952381,0.022662076878944348,0.04045058883768561,0.8922245226593053,0.1597590446472168
828,0.1880952380952381,0.022662076878944348,0.04045058883768561,0.8920942016468014,0.1518409252166748
827,0.1880952380952381,0.022662076878944348,0.04045058883768561,0.8919635650870518,0.10347533226013184
826,0.0880952380952381,0.010613884107860011,0.018945212493599588,0.8894083694083694,0.11369490623474121
825,0.17976190476190476,0.02165806081468732,0.038658474142345106,0.8914990753582986,0.11136317253112793
824,0.15476190476190477,0.018646012621916237,0.033282130056323606,0.8907597060695481,0.11201286315917969
823,0.12142857142857143,0.014629948364888123,0.026113671274961593,0.8898157803267293,0.15187978744506836
822,0.12142857142857143,0.014629948364888123,0.026113671274961593,0.8896815729946059,0.13204193115234375
821,0.12289156626506025,0.014986776373787834,0.02671555788370875,0.890802233323538,0.09554100036621094
820,0.12289156626506025,0.014986776373787834,0.02671555788370875,0.8906689027170955,0.09598636627197266
819,0.14819277108433734,0.018072289156626505,0.032215819800942895,0.8911538574837247,0.1115872859954834
818,0.08072289156626505,0.009844255069056715,0.017548454688318494,0.8893689814336907,0.10450029373168945
817,0.1819277108433735,0.022186306200411402,0.03954950235725511,0.8917139144814552,0.14218902587890625
816,0.12195121951219512,0.015055706112616682,0.02680246582685607,0.8913362262456981,0.1439518928527832
815,0.11585365853658537,0.014302920806985848,0.025462342535513268,0.8910529154431593,0.14894914627075195
814,0.14878048780487804,0.018367961457392352,0.032699008308764405,0.8917289172891729,0.13330841064453125
813,0.15609756097560976,0.019271303824149353,0.03430715625837577,0.8917758019944731,0.12737011909484863
812,0.09024390243902439,0.011141222523336344,0.01983382471187349,0.8900183453129229,0.16487598419189453
811,0.09024390243902439,0.011141222523336344,0.01983382471187349,0.8898825654923216,0.1320326328277588
810,0.12317073170731707,0.01520626317374285,0.02707049048512463,0.8905604630829992,0.09098219871520996
809,0.12317073170731707,0.01520626317374285,0.02707049048512463,0.8904250181115673,0.09485459327697754
808,0.12317073170731707,0.01520626317374285,0.02707049048512463,0.8902892374648653,0.11081266403198242
807,0.12317073170731707,0.01520626317374285,0.02707049048512463,0.8901531198934818,0.15090632438659668
806,0.12317073170731707,0.01520626317374285,0.02707049048512463,0.8900166641417967,0.17400693893432617
805,0.12317073170731707,0.01520626317374285,0.02707049048512463,0.8898798689479432,0.1757669448852539
804,0.12317073170731707,0.01520626317374285,0.02707049048512463,0.8897427330437688,0.15777349472045898
803,0.12317073170731707,0.01520626317374285,0.02707049048512463,0.8896052551547959,0.17295002937316895
802,0.09024390243902439,0.011141222523336344,0.01983382471187349,0.8886452909472915,0.17911410331726074
801,0.05731707317073171,0.00707618187292984,0.012597158938622352,0.8876829268292683,0.10257458686828613
800,0.12317073170731707,0.01520626317374285,0.02707049048512463,0.8891907567386061,0.12761759757995605
799,0.12317073170731707,0.01520626317374285,0.02707049048512463,0.8890518980377774,0.07910919189453125
798,0.14390243902439023,0.017765733212887685,0.031626909675690165,0.8894329344799095,0.12730145454406738
797,0.14634146341463414,0.018066847335140017,0.03216295899222728,0.8893553131511215,0.11698198318481445
796,0.14878048780487804,0.018367961457392352,0.032699008308764405,0.8892774965485504,0.09473299980163574
795,0.14878048780487804,0.018367961457392352,0.032699008308764405,0.8891380475517602,0.16425728797912598
794,0.15121951219512195,0.018669075579644687,0.03323505762530153,0.8890597607111002,0.15917038917541504
793,0.12560975609756098,0.015507377295995182,0.027606539801661754,0.8882729736388273,0.15671896934509277
792,0.11965811965811966,0.014754591990364349,0.026269937005763307,0.8879929696894946,0.15853381156921387
791,0.1452991452991453,0.01791629027401385,0.03189920922128401,0.8884995368941031,0.15939664840698242
790,0.06463414634146342,0.007979524239686842,0.014205306888233718,0.8863025132152462,0.1558513641357422
789,0.06463414634146342,0.007979524239686842,0.014205306888233718,0.8861582270645042,0.1473989486694336
788,0.09268292682926829,0.011442336645588679,0.020369874028410614,0.8867263767936282,0.1275920867919922
787,0.12317073170731707,0.01520626317374285,0.02707049048512463,0.8873580338856824,0.13733410835266113
786,0.12317073170731707,0.01520626317374285,0.02707049048512463,0.8872145409352182,0.12671566009521484
785,0.11721611721611722,0.014453477868112014,0.025733815842380374,0.8869306869089099,0.1271038055419922
784,0.12332112332112333,0.01520626317374285,0.02707411875083769,0.8869420303398436,0.15415477752685547
783,0.12332112332112333,0.01520626317374285,0.02707411875083769,0.8867974549310711,0.13623642921447754
782,0.14792176039119803,0.018217404396266186,0.03243967828418231,0.8872927141563349,0.12738251686096191
781,0.17603911980440098,0.02168021680216802,0.0386058981233244,0.8878674171357098,0.1427757740020752
780,0.11491442542787286,0.01415236374585968,0.02520107238605898,0.8861579886658943,0.14272546768188477
779,0.1419828641370869,0.01746461909063535,0.0311033650623408,0.8867170355508183,0.09160470962524414
778,0.17258261933904528,0.02122854561878952,0.037806676498190105,0.8873559971120947,0.11141490936279297
777,0.17258261933904528,0.02122854561878952,0.037806676498190105,0.8872108373145587,0.16016721725463867
776,0.06829268292682927,0.008431195423065342,0.015009380863039401,0.8843430369787569,0.14970135688781738
775,0.0927960927960928,0.011442336645588679,0.020372604208551134,0.8848396042099956,0.13196659088134766
774,0.0927960927960928,0.011442336645588679,0.020372604208551134,0.8846906256902155,0.14400243759155273
773,0.0927960927960928,0.011442336645588679,0.020372604208551134,0.884541261215721,0.12695980072021484
772,0.0927960927960928,0.011442336645588679,0.020372604208551134,0.8843915092847426,0.0963749885559082
771,0.0927960927960928,0.011442336645588679,0.020372604208551134,0.8842413683877098,0.17497968673706055
770,0.06829268292682927,0.008431195423065342,0.015009380863039401,0.8834406419486822,0.10403919219970703
769,0.06829268292682927,0.008431195423065342,0.015009380863039401,0.8832888719512195,0.13661694526672363
768,0.0691358024691358,0.008641975308641974,0.015363511659807955,0.8844624720330935,0.11354947090148926
767,0.0691358024691358,0.008641975308641974,0.015363511659807955,0.8843116397511523,0.14305400848388672
766,0.06625,0.008386075949367088,0.0148876404494382,0.8853921568627451,0.19057130813598633
765,0.07,0.008860759493670886,0.015730337078651686,0.8853403141361257,0.12220406532287598
764,0.09378960709759189,0.012009087958455048,0.021291900445978996,0.887137714219354,0.09592533111572266
763,0.09125475285171103,0.011684518013631937,0.020716443677168753,0.8869231535931427,0.14365100860595703
762,0.09125475285171103,0.011684518013631937,0.020716443677168753,0.8867745637818327,0.12485790252685547
761,0.11548223350253807,0.014767932489451477,0.02618705035971223,0.8872751499000666,0.147003173828125
760,0.09125475285171103,0.011684518013631937,0.020716443677168753,0.8864762095361985,0.159196138381958
759,0.09125475285171103,0.011684518013631937,0.020716443677168753,0.8863264420026051,0.12695956230163574
758,0.09125475285171103,0.011684518013631937,0.020716443677168753,0.8861762787820009,0.0947408676147461
757,0.09125475285171103,0.011684518013631937,0.020716443677168753,0.8860257183041993,0.07515120506286621
756,0.11660329531051965,0.014930217461863031,0.026471011365271184,0.8865453935786738,0.08953690528869629
755,0.11660329531051965,0.014930217461863031,0.026471011365271184,0.8863949232783803,0.11158871650695801
754,0.09746835443037975,0.012495942875689711,0.022151898734177215,0.8857229310605679,0.12737250328063965
753,0.12278481012658228,0.015741642323920804,0.027905638665132338,0.8862442768650687,0.1405324935913086
752,0.0949367088607595,0.012171372930866602,0.021576524741081703,0.885351177333176,0.10607671737670898
751,0.12025316455696203,0.015417072379097696,0.027330264672036825,0.885873417721519,0.07915449142456055
750,0.0949367088607595,0.012171372930866602,0.021576524741081703,0.8850450389548934,0.09511590003967285
749,0.09743589743589744,0.012654012654012654,0.022399056881815503,0.886295077471548,0.09505105018615723
748,0.09740259740259741,0.01281613123718387,0.02265176683781335,0.8874806585649959,0.07909893989562988
747,0.12337662337662338,0.016233766233766232,0.028692237994563576,0.8880261829323491,0.11653351783752441
746,0.125,0.016666666666666666,0.029411764705882353,0.889261744966443,0.15841102600097656
745,0.2118421052631579,0.02824561403508772,0.0498452012383901,0.8914473684210527,0.1111443042755127
744,0.11973684210526316,0.015964912280701755,0.028173374613003097,0.8888219876744351,0.07983279228210449
743,0.18026315789473685,0.024035087719298246,0.04241486068111455,0.8903035891615833,0.10672760009765625
742,0.21447368421052632,0.028596491228070176,0.05046439628482972,0.8910789118545351,0.12792301177978516
741,0.21447368421052632,0.028596491228070176,0.05046439628482972,0.8909317211948791,0.14409589767456055
740,0.1513157894736842,0.02017543859649123,0.03560371517027864,0.8890748522185029,0.1169595718383789
739,0.11973684210526316,0.015964912280701755,0.028173374613003097,0.8880687491085437,0.1063849925994873
738,0.1513157894736842,0.02017543859649123,0.03560371517027864,0.8887738341783904,0.0953209400177002
737,0.1513157894736842,0.02017543859649123,0.03560371517027864,0.8886227116704806,0.06967473030090332
736,0.09342105263157895,0.012456140350877193,0.02198142414860681,0.8868958109559614,0.14259672164916992
735,0.09342105263157895,0.012456140350877193,0.02198142414860681,0.8867417180553564,0.09973287582397461
734,0.11973684210526316,0.015964912280701755,0.028173374613003097,0.8873052344367057,0.07928323745727539
733,0.1513157894736842,0.02017543859649123,0.03560371517027864,0.8880140926085706,0.07981085777282715
732,0.12,0.016216216216216217,0.028571428571428574,0.8883720930232558,0.08923697471618652
731,0.12,0.016216216216216217,0.028571428571428574,0.8882191780821918,0.09534287452697754
730,0.18243243243243243,0.02499074416882636,0.04395962227287529,0.8911504096689282,0.06680464744567871
729,0.18243243243243243,0.02499074416882636,0.04395962227287529,0.891000891000891,0.07716512680053711
728,0.12027027027027028,0.01647537948907812,0.028980788016932598,0.889140860255028,0.07875394821166992
727,0.12027027027027028,0.01647537948907812,0.028980788016932598,0.8889881617154345,0.07919955253601074
726,0.12027027027027028,0.01647537948907812,0.028980788016932598,0.8888350419384902,0.08541297912597656
725,0.12027027027027028,0.01647537948907812,0.028980788016932598,0.8886814991787367,0.07874250411987305
724,0.03513513513513514,0.004813032210292484,0.008466297622924128,0.8861724795334753,0.08403706550598145
723,0.06027397260273973,0.00837138508371385,0.014700968927497492,0.8880962319280538,0.09329771995544434
722,0.06027397260273973,0.00837138508371385,0.014700968927497492,0.887941025592309,0.07912373542785645
721,0.06027397260273973,0.00837138508371385,0.014700968927497492,0.8877853881278539,0.07933402061462402
720,0.08767123287671233,0.0121765601217656,0.021383227530905446,0.8883914112065845,0.07390904426574707
719,0.08767123287671233,0.0121765601217656,0.021383227530905446,0.888235967489602,0.0790553092956543
718,0.08767123287671233,0.0121765601217656,0.021383227530905446,0.888080090177872,0.07153153419494629
717,0.09178082191780822,0.012747336377473363,0.022385566321416635,0.8880385704446315,0.07007622718811035
716,0.06164383561643835,0.008561643835616438,0.015035081857667889,0.8870389884088514,0.0638432502746582
715,0.12054794520547946,0.0167427701674277,0.029401937854994984,0.8885307547676605,0.06332087516784668
714,0.03561643835616438,0.004946727549467275,0.008686936184430337,0.8859920459566947,0.06334757804870605
713,0.09315068493150686,0.01293759512937595,0.02271967925158704,0.8874480529475143,0.0781705379486084
712,0.12777777777777777,0.017996870109546165,0.03155006858710562,0.8896702609782778,0.07920622825622559
711,0.07222222222222222,0.010172143974960876,0.01783264746227709,0.8879499217527387,0.0636436939239502
710,0.07222222222222222,0.010172143974960876,0.01783264746227709,0.8877918821501332,0.0806264877319336
709,0.08888888888888889,0.012519561815336464,0.021947873799725653,0.8881042059008161,0.07682561874389648
708,0.09722222222222222,0.013693270735524257,0.02400548696844993,0.8881816753103882,0.08168721199035645
707,0.09166666666666666,0.012910798122065728,0.02263374485596708,0.8878659112370161,0.09354758262634277
706,0.06944444444444445,0.009780907668231613,0.017146776406035666,0.8870764381402679,0.09524273872375488
705,0.06944444444444445,0.009780907668231613,0.017146776406035666,0.8869160353535354,0.0653386116027832
704,0.059805285118219746,0.008411580594679186,0.014748756645515348,0.8864983404457089,0.06680846214294434
703,0.08762169680111266,0.01232394366197183,0.02160864345738295,0.887128046850269,0.06338906288146973
702,0.08635097493036212,0.012128325508607199,0.021269296740994852,0.8869472182596291,0.07329702377319336
701,0.09192200557103064,0.012910798122065728,0.022641509433962266,0.8869444444444444,0.08037853240966797
700,0.06258692628650904,0.008802816901408451,0.015434745326702111,0.8859283102845334,0.06923365592956543
699,0.03611111111111111,0.005086071987480438,0.008916323731138546,0.8849888570518943,0.06900453567504883
698,0.03380281690140845,0.00482897384305835,0.008450704225352112,0.8861923333400691,0.06857490539550781
697,0.08757062146892655,0.012474849094567404,0.021838675589996477,0.8876072527116723,0.07874226570129395
